Time,Substream_ID,<ticker>,<vol>,<close>,Critical
53913,74,AINV,29651,10.83,False
53914,74,AIRM,3900,50.01,False
53915,74,AIXG,800,31.27,False
53916,74,AKAM,29018,53.34,False
53917,74,AKRX,3249,5.24,False
53918,74,ALGN,3600,17.87,False
53919,74,ALGT,11309,51.3,False
53920,74,ALIM,500,11.82,False
53921,74,ALKS,4200,10.58,False
53922,74,ALLT,100,8.65,False
53923,74,ALNY,1100,9.335,False
53924,74,ALOG,200,47.01,False
53925,74,ALSK,6325,10.7001,False
53926,74,ALTR,61225,36.81,False
53927,74,ALXA,9791,0.9048,False
53928,74,ALXN,5600,76.01,False
53929,74,AMAG,2800,15.56,False
53930,74,AMAT,49588,12.805,False
53931,74,AMCC,2939,9.6,False
53932,74,AMCN,4300,7.47,False
53933,74,AMED,4653,28.73,False
53934,74,AMGN,22527,53.46,False
53935,74,AMKR,11318,7.06,False
53936,74,AMRI,1399,5.09,False
53937,74,AMRN,35030,5.49,False
53938,74,AMRS,1800,21.5,False
53939,74,AMSC,700,33.75,False
53940,74,AMSF,200,18.865,False
53941,74,AMSG,2100,18.6,False
53942,74,AMSWA,2800,6.9,False
53943,74,AMWD,100,20.98,False
53944,74,AMZN,36747,178.38,False
53945,74,ANAC,1291,5.01,False
53946,74,ANAD,13600,6.92,False
53947,74,ANAT,200,79.13,False
53948,74,ANCI,100,1.37,False
53949,74,ANDE,2600,33.52,False
53950,74,ANGO,100,14.21,False
53951,74,ANSS,12700,50.515,False
53952,74,AOSL,200,11.76,False
53953,74,APAGF,500,38.85,False
53954,74,APEI,3200,33.23,False
53955,74,APOG,1500,11.69,False
53956,74,APOL,14397,34.54,False
53957,74,APPY,327,0.5651,False
53958,74,APRI,6876,3.49,False
53959,74,ARAY,2000,6.03,False
53960,74,ARCC,5240,16.67,False
53961,74,AREX,1400,18.85,False
53962,74,ARIA,3700,4.18,False
53963,74,ARII,300,15.85,False
53964,74,ARLP,400,64.14,False
53965,74,ARMH,13089,19.08,False
53966,74,ARNA,9200,1.36,False
53967,74,AROW,290,27.71,False
53968,74,ARQL,200,5.53,False
53969,74,ARRS,1500,10.28,False
53970,74,ARRY,2851,3.2465,False
53971,74,ARTNA,1300,18.71,False
53972,74,ARTX,100,1.7,False
53973,74,ARUN,22994,22.76,False
53974,74,ASBC,7500,13.09,False
53975,74,ASCMA,1100,30.88,False
53976,74,ASEI,500,81.95,False
53977,74,ASMI,500,25.855,False
53978,74,ASML,11868,34.46,False
53979,74,ASPS,700,27.46,False
53980,74,ASTE,400,31.47,False
53981,74,ASTI,15600,3.21,False
53982,74,ASTM,9300,2.4601,False
53983,74,ASYS,3441,21.724,False
53984,74,ATAX,3500,5.3,False
53985,74,ATEC,2350,2.26,False
53986,74,ATHN,3662,43.92,False
53987,74,ATLO,230,20.03,False
53988,74,ATML,67852,10.71,False
53989,74,ATNI,1300,34.47,False
53990,74,ATRI,900,170.37,False
53991,74,ATRM,700,1.68,False
53992,74,ATRO,200,20.6,False
53993,74,ATSG,7320,7.64,False
53994,74,ATVI,127734,12.06,False
53995,74,AUDC,6900,4.8,False
53996,74,AUXL,1995,19.13,False
53997,74,AVAV,501,24.675,False
53998,74,AVEO,1100,15.08,False
53999,74,AVGO,8828,26.5,False
54000,74,AVNR,75977,4.16,False
54001,74,AVNW,600,4.26,False
54002,74,AXAS,19322,4.34,False
54003,74,AXTI,6111,8.59,False
54004,74,AZPN,3978,13.0,False
54005,74,BABY,3200,13.16,False
54006,74,BAGL,100,12.89,False
54007,74,BAMM,400,6.41,False
54008,74,BANF,100,41.14,False
54009,74,BANR,4300,1.61,False
54010,74,BBBY,14544,44.71,False
54011,74,BBEP,1000,19.88,False
54012,74,BBOX,500,36.9,False
54013,74,BBRG,23354,17.64,False
54014,74,BCPC,300,31.56,False
54015,74,BCRX,667,5.01,False
54016,74,BDE,400,7.03,False
54017,74,BDGE,1030,24.92,False
54018,74,BDSI,1000,2.76,False
54019,74,BEAT,4900,4.04,False
54020,74,BEAV,5900,36.39,False
54021,74,BEBE,8400,6.205,False
54022,74,BECN,5322,17.55,False
54023,74,BELFB,100,22.48,False
54024,74,BFIN,200,9.38,False
54025,74,BGCP,1500,7.83,False
54026,74,BGFV,1100,13.96,False
54027,74,BICK,100,32.35,False
54028,74,BIDU,35160,106.22,False
54029,74,BIIB,11247,65.5,False
54030,74,BIOD,700,1.72,False
54031,74,BIOF,5060,1.69,False
54032,74,BIOS,400,4.43,False
54033,74,BIRT,1300,5.65,False
54034,74,BJRI,900,37.35,False
54035,74,BKCC,3700,11.5,False
54036,74,BKMU,500,4.66,False
54037,74,BKSC,100,10.7,False
54038,74,BLDP,1200,1.39,False
54039,74,BLDR,76304,1.49,False
54040,74,BLIN,1000,1.45,False
54041,74,BLKB,600,26.88,False
54042,74,BMRC,100,34.15,False
54043,74,BMRN,7150,27.0,False
54044,74,BMTC,280,16.94,False
54045,74,BNCL,200,7.86,False
54046,74,BOBE,600,32.07,False
54047,74,BOCH,6290,3.75,False
54048,74,BOFI,100,13.93,False
54049,74,BOKF,900,47.73,False
54050,74,BOLT,200,13.25,False
54051,74,BONT,1400,13.82,False
54052,74,BOOM,600,16.4,False
54053,74,BPFH,10359,5.46,False
54054,74,BPHX,10800,1.8,False
54055,74,BPOP,22800,2.89,False
54056,74,BRCD,166227,4.9989,False
54057,74,BRCM,30800,45.805,False
54058,74,BRKL,10971,10.08,False
54059,74,BRKR,6600,16.0,False
54060,74,BRKS,600,7.56,False
54061,74,BRLI,700,21.02,False
54062,74,BSDM,1700,4.2764,False
54063,74,BSFT,2440,23.0,False
54064,74,BSPM,3300,2.84,False
54065,74,BSQR,1500,6.2,False
54066,74,BSRR,180,10.32,False
54067,74,BUSE,600,4.4,False
54068,74,BWEN,100,2.0,False
54069,74,BWINA,100,21.25,False
54070,74,BWLD,3168,47.56,False
54071,74,CA,14129,23.71,False
54072,74,CAAS,1600,14.92,False
54073,74,CACC,200,61.361,False
54074,74,CADC,100,3.92,False
54075,74,CAKE,7199,32.205,False
54076,74,CALL,1000,28.865,False
54077,74,CALM,1105,31.1,False
54078,74,CAMP,200,2.48,False
54079,74,CAMT,100,2.52,False
54080,74,CAR,7686,13.68,False
54081,74,CARV,500,2.0,False
54082,74,CASS,200,35.93,False
54083,74,CASY,2000,39.94,False
54084,74,CATM,2220,17.045,False
54085,74,CATY,7980,13.88,False
54086,74,CAVM,6123,38.16,False
54087,74,CBAK,1900,1.81,False
54088,74,CBLI,1100,6.78,False
54089,74,CBMX,3000,1.95,False
54090,74,CBOE,600,23.97,False
54091,74,CBPO,1400,11.51,False
54092,74,CBRL,3097,53.47,False
54093,74,CBRX,100,1.34,False
54094,74,CBSH,1200,38.33,False
54095,74,CBST,11800,21.55,False
54096,74,CCBG,100,12.6,False
54097,74,CCCL,100,7.48,False
54098,74,CCIH,500,28.81,False
54099,74,CCMP,2300,41.94,False
54100,74,CCNE,1460,14.61,False
54101,74,CCOI,3632,12.26,False
54102,74,CCRN,2367,7.71,False
54103,74,CCUR,200,4.82,False
54104,74,CDNS,76538,7.9325,False
54105,74,CDTI,200,15.7301,False
54106,74,CDXS,1030,10.0099,False
54107,74,CDZI,2300,11.0,False
54108,74,CECO,9413,18.07,False
54109,74,CELG,8898,60.47,False
54110,74,CENT,2500,9.345,False
54111,74,CENTA,800,9.44,False
54112,74,CENX,7112,14.13,False
54113,74,CERN,22264,92.35,False
54114,74,CERS,9600,2.36,False
54115,74,CETV,2900,19.05,False
54116,74,CEVA,2800,22.79,False
54117,74,CFFN,2700,23.37,False
54118,74,CFNL,100,10.64,False
54119,74,CGEN,5150,3.87,False
54120,74,CGNX,1900,28.6,False
54121,74,CHCO,1000,32.67,False
54122,74,CHDN,200,40.99,False
54123,74,CHDX,200,16.02,False
54124,74,CHFC,100,21.28,False
54125,74,CHKE,200,19.91,False
54126,74,CHKP,13046,43.99,False
54127,74,CHLN,300,2.33,False
54128,74,CHNR,300,16.02,False
54129,74,CHOP,100,5.75,False
54130,74,CHRW,20237,74.97,False
54131,74,CHTR,100,34.5,False
54132,74,CINF,5632,30.86,False
54133,74,CISG,7700,22.3,False
54134,74,CJJD,400,4.49,False
54135,74,CKEC,3210,8.55,False
54136,74,CKSW,2810,6.53,False
54137,74,CLCT,1800,14.83,False
54138,74,CLDX,2519,4.14,False
54139,74,CLMS,150,11.999,False
54140,74,CLMT,420,21.8,False
54141,74,CLNE,5688,13.55,False
54142,74,CLSN,200,2.91,False
54143,74,CLUB,500,3.5795,False
54144,74,CMCO,1258,17.29,False
54145,74,CMCSA,512419,20.878,False
54146,74,CMCSK,52987,19.7,False
54147,74,CME,19470,299.69,False
54148,74,CMLS,3220,3.52,False
54149,74,CMTL,5005,30.17,False
54150,74,CNBKA,1053,24.15,False
54151,74,CNIT,1100,5.3,False
54152,74,CNMD,2750,22.99,False
54153,74,CNQR,3900,52.54,False
54154,74,CNSL,890,18.65,False
54155,74,CNTF,5000,3.89,False
54156,74,CNYD,100,9.85,False
54157,74,COBR,2000,2.65,False
54158,74,COBZ,1500,5.09,False
54159,74,COCO,8600,4.09,False
54160,74,COHR,1300,42.78,False
54161,74,COHU,678,14.96,False
54162,74,COKE,100,58.5,False
54163,74,COLB,7240,17.88,False
54164,74,COLM,400,56.78,False
54165,74,CONN,18121,3.2,False
54166,74,COOL,8000,0.8,False
54167,74,CORE,1300,36.32,False
54168,74,CORT,250,4.109,False
54169,74,COST,17079,68.44,False
54170,74,COWN,2850,4.24,False
54171,74,CPHD,3950,20.69,False
54172,74,CPIX,2600,6.97,False
54173,74,CPLA,1200,56.58,False
54174,74,CPLP,3400,8.3901,False
54175,74,CPRT,13500,33.745,False
54176,74,CPSI,1700,47.02,False
54177,74,CPSS,500,0.84,False
54178,74,CPST,4708,0.7785,False
54179,74,CPWR,56409,10.6475,False
54180,74,CRAI,100,21.95,False
54181,74,CRAY,700,7.24,False
54182,74,CRDC,600,2.6,False
54183,74,CREE,19500,66.75,False
54184,74,CREG,3700,2.87,False
54185,74,CRESY,1050,18.9901,False
54186,74,CRIS,15400,1.69,False
54187,74,CRME,200,5.05,False
54188,74,CRMT,5531,25.25,False
54189,74,CRNT,100,11.05,False
54190,74,CROX,18850,17.94,False
54191,74,CRRC,990,14.07,False
54192,74,CRUS,12259,15.33,False
54193,74,CRVL,100,45.98,False
54194,74,CRWN,963,2.63,False
54195,74,CRZO,13650,29.87,False
54196,74,CSBK,600,9.48,False
54197,74,CSCO,304226,19.32,False
54198,74,CSFL,3600,7.09,False
54199,74,CSGP,1300,54.25,False
54200,74,CSGS,1100,19.04,False
54201,74,CSII,1178,8.6235,False
54202,74,CSIQ,7108,13.06,False
54203,74,CSUN,500,4.38,False
54204,74,CSWC,100,98.73,False
54205,74,CTAS,10800,27.805,False
54206,74,CTBI,100,28.05,False
54207,74,CTCM,3000,22.85,False
54208,74,CTCT,3093,26.14,False
54209,74,CTIC,15900,0.381,False
54210,74,CTRN,200,23.44,False
54211,74,CTRP,81830,43.21,False
54212,74,CTSH,13255,66.91,False
54213,74,CTWS,200,25.04,False
54214,74,CTXS,14865,68.92,False
54215,74,CUTR,1300,7.11,False
54216,74,CVBF,15090,8.0,False
54217,74,CVCY,2000,5.65,False
54218,74,CVGI,6418,14.9393,False
54219,74,CVGW,500,23.54,False
54220,74,CVLT,1395,29.76,False
54221,74,CVTI,100,8.68,False
54222,74,CWCO,2300,8.72,False
54223,74,CWST,600,4.33,False
54224,74,CXDC,200,5.48,False
54225,74,CY,63853,16.47,False
54226,74,CYAN,2000,3.09,False
54227,74,CYBE,100,8.76,False
54228,74,CYBX,4200,26.99,False
54229,74,CYCC,13975,1.83,False
54230,74,CYNO,500,9.98,False
54231,74,CYOU,3400,29.21,False
54232,74,CYTR,2400,1.03,False
54233,74,CYTX,4616,4.61,False
54234,74,CZNC,200,15.35,False
54235,74,DAKT,200,13.95,False
54236,74,DCOM,900,13.46,False
54237,74,DCTH,30090,9.91,False
54238,74,DENN,7300,3.73,False
54239,74,DEPO,6500,5.44,False
54240,74,DEST,162,37.63,False
54241,74,DFZ,100,11.765,False
54242,74,DGICA,100,14.95,False
54243,74,DGII,400,9.98,False
54244,74,DHIL,2486,73.61,False
54245,74,DHRM,1000,4.9,False
54246,74,DIOD,1720,25.0199,False
54247,74,DISCA,10431,41.33,False
54248,74,DISCK,8574,35.97,False
54249,74,DISH,20425,18.52,False
54250,74,DLIA,1400,1.7,False
54251,74,DLTR,6000,56.01,False
54252,74,DMLP,400,27.41,False
54253,74,DMND,1100,47.26,False
54254,74,DMRC,400,28.42,False
54255,74,DNBF,222,8.28,False
54256,74,DNDN,11161,37.28,False
54257,74,DORM,500,41.15,False
54258,74,DRAM,100,2.09,False
54259,74,DRIV,2443,38.07,False
54260,74,DRRX,500,3.06,False
54261,74,DRWI,5493,7.77,False
54262,74,DRYS,149745,5.23,False
54263,74,DSCO,700,0.2018,False
54264,74,DSGX,290,6.92,False
54265,74,DSPG,2300,7.99,False
54266,74,DSWL,500,3.24,False
54267,74,DTSI,600,48.81,False
54268,74,DTV,122798,41.31,False
54269,74,DVAX,1230,2.03,False
54270,74,DWA,3587,31.15,False
54271,74,DWSN,200,28.96,False
54272,74,DXCM,3300,11.83,False
54273,74,DXPE,200,22.3,False
54274,74,DYAX,4213,2.17,False
54275,74,DYSL,500,5.0,False
54276,74,EBAY,661162,29.265,False
54277,74,EBIX,4500,21.09,False
54278,74,EBSB,100,10.75,False
54279,74,EBTC,800,11.45,False
54280,74,ECHO,1600,11.6,False
54281,74,ECOL,1500,15.97,False
54282,74,ECPG,500,19.42,False
54283,74,EDAP,6850,3.971,False
54284,74,EDMC,800,14.01,False
54285,74,EEFT,400,16.82,False
54286,74,EFII,3700,13.15,False
54287,74,EFOI,2800,0.9746,False
54288,74,EFSC,500,10.27,False
54289,74,EGBN,200,13.25,False
54290,74,EGHT,11400,2.82,False
54291,74,EGLE,15222,5.08,False
54292,74,EGOV,1000,8.59,False
54293,74,EHTH,700,15.69,False
54294,74,ELGX,600,5.85,False
54295,74,ELNK,1400,9.08,False
54296,74,ELON,3600,9.77,False
54297,74,ELRC,759,15.09,False
54298,74,EMCI,700,22.26,False
54299,74,EMKR,9884,1.2601,False
54300,74,EMMS,1080,0.58,False
54301,74,ENDP,4900,36.7705,False
54302,74,ENG,800,2.99,False
54303,74,ENOC,11525,25.91,False
54304,74,ENSG,600,21.94,False
54305,74,ENTG,18180,6.93,False
54306,74,ENTR,53650,9.41,False
54307,74,ENZN,1200,11.17,False
54308,74,EPAX,200,10.82,False
54309,74,EPAY,4924,19.84,False
54310,74,EPIQ,1000,13.075,False
54311,74,EQIX,6975,79.73,False
54312,74,ERIC,17231,10.57,False
54313,74,ERIE,300,62.79,False
54314,74,ERII,900,3.36,False
54315,74,EROC,1780,8.135,False
54316,74,ESBF,100,14.14,False
54317,74,ESEA,200,3.72,False
54318,74,ESGR,100,83.96,False
54319,74,ESIO,2804,15.05,False
54320,74,ESMC,100,1.56,False
54321,74,ESRX,44050,54.33,False
54322,74,ESSA,300,13.11,False
54323,74,ETFC,10876,15.3,False
54324,74,EVEP,1500,38.35,False
54325,74,EWBC,10069,17.62,False
54326,74,EXAC,100,17.96,False
54327,74,EXAS,9098,6.05,False
54328,74,EXEL,13620,5.94,False
54329,74,EXFO,100,6.18,False
54330,74,EXLP,500,24.33,False
54331,74,EXLS,1200,20.75,False
54332,74,EXPD,12604,54.95,False
54333,74,EXPE,98075,26.88,False
54334,74,EXPO,300,35.48,False
54335,74,EXTR,22448,2.95,False
54336,74,EXXI,19450,24.69,False
54337,74,EZCH,1900,25.25,False
54338,74,EZPW,9419,26.36,False
54339,74,FALC,11314,2.7,False
54340,74,FARM,100,17.43,False
54341,74,FAST,9890,54.9025,False
54342,74,FBNC,540,14.62,False
54343,74,FCBC,400,14.15,False
54344,74,FCEL,2500,1.1796,False
54345,74,FCFS,300,29.83,False
54346,74,FDEF,353,11.77,False
54347,74,FDML,403,18.94,False
54348,74,FEIC,1602,24.05,False
54349,74,FELE,900,40.4,False
54350,74,FFBC,3844,17.27,False
54351,74,FFIC,300,13.63,False
54352,74,FFIN,100,49.57,False
54353,74,FFIV,20065,138.87,False
54354,74,FFKT,541,4.93,False
54355,74,FFNW,200,3.26,False
54356,74,FHCO,410,5.78,False
54357,74,FINL,11900,18.59,False
54358,74,FISI,1700,18.48,False
54359,74,FISV,11175,56.88,False
54360,74,FITB,204559,12.18,False
54361,74,FIZZ,800,13.27,False
54362,74,FLEX,26612,7.41,False
54363,74,FLIR,14998,27.54,False
54364,74,FLWS,100,2.0,False
54365,74,FMBI,15733,9.4801,False
54366,74,FMER,8030,17.91,False
54367,74,FNFG,11694,12.42,False
54368,74,FNGN,700,17.03,False
54369,74,FNLC,600,14.42,False
54370,74,FNSR,24941,19.87,False
54371,74,FOLD,100,4.11,False
54372,74,FONR,120,1.3407,False
54373,74,FORD,3100,3.82,False
54374,74,FORM,2830,9.62,False
54375,74,FORR,500,35.27,False
54376,74,FOSL,4939,68.175,False
54377,74,FRBK,1401,2.05,False
54378,74,FRED,100,12.99,False
54379,74,FREE,100,3.9406,False
54380,74,FRME,188,8.59,False
54381,74,FSBK,925,7.75,False
54382,74,FSLR,7492,126.99,False
54383,74,FSRV,100,26.59,False
54384,74,FSTR,200,35.67,False
54385,74,FSYS,1300,35.5,False
54386,74,FTEK,100,7.22,False
54387,74,FTNT,29800,31.92,False
54388,74,FUBC,700,6.02,False
54389,74,FULT,16100,8.82,False
54390,74,FUNC,950,4.0,False
54391,74,FUND,600,7.2399,False
54392,74,FWLT,10119,29.35,False
54393,74,FWRD,500,28.14,False
54394,74,FXCB,100,10.45,False
54395,74,FXEN,600,6.07,False
54396,74,GABC,2559,17.51,False
54397,74,GAGA,300,9.0,False
54398,74,GAIA,200,7.6,False
54399,74,GAIN,300,7.76,False
54400,74,GAME,16267,5.83,False
54401,74,GBCI,4139,13.37,False
54402,74,GBDC,100,16.45,False
54403,74,GBLI,200,19.39,False
54404,74,GBNK,500,1.3,False
54405,74,GCBC,200,18.0,False
54406,74,GENE,1962,0.81,False
54407,74,GERN,12941,5.9501,False
54408,74,GGAL,6787,16.04,False
54409,74,GHDX,600,18.92,False
54410,74,GIFI,200,27.47,False
54411,74,GIGM,10500,1.44,False
54412,74,GIII,3000,27.78,False
54413,74,GILD,32023,37.1575,False
54414,74,GILT,100,4.92,False
54415,74,GLAD,4747,11.25,False
54416,74,GLDC,1000,3.3,False
54417,74,GLDD,42858,7.53,False
54418,74,GLNG,2700,14.08,False
54419,74,GLRE,721,28.2601,False
54420,74,GLUU,2100,2.2,False
54421,74,GMAN,300,13.28,False
54422,74,GMCR,7050,36.74,False
54423,74,GNCMA,600,11.52,False
54424,74,GNTX,46006,21.96,False
54425,74,GNVC,300,0.471,False
54426,74,GOLD,1500,93.96,False
54427,74,GOOD,300,18.64,False
54428,74,GOOG,19010,568.58,False
54429,74,GPOR,3926,19.504,False
54430,74,GPRC,3200,3.58,False
54431,74,GPRE,11324,10.99,False
54432,74,GPRO,1091,52.36,False
54433,74,GRMN,8500,29.77,False
54434,74,GROW,1076,8.295,False
54435,74,GRVY,2328,1.66,False
54436,74,GSBC,100,22.92,False
54437,74,GSIT,5143,7.54,False
54438,74,GSM,10069,16.53,False
54439,74,GSOL,541,9.19,False
54440,74,GTIV,3100,23.3,False
54441,74,GTLS,1000,32.66,False
54442,74,GTXI,424,2.881,False
54443,74,GUID,200,6.19,False
54444,74,GYRO,100,79.996,False
54445,74,HA,4600,8.06,False
54446,74,HAFC,500,0.9307,False
54447,74,HAIN,600,26.99,False
54448,74,HALL,256,8.79,False
54449,74,HALO,900,7.1,False
54450,74,HAS,4265,48.01,False
54451,74,HAWK,4300,8.0,False
54452,74,HAYN,300,40.05,False
54453,74,HBAN,53626,5.98,False
54454,74,HBHC,1000,32.5,False
54455,74,HBIO,958,3.93,False
54456,74,HCBK,102559,11.52,False
54457,74,HCKT,100,3.52,False
54458,74,HCSG,300,15.98,False
54459,74,HDNG,300,8.25,False
54460,74,HEES,200,10.0,False
54461,74,HELE,100,23.6004,False
54462,74,HERO,16326,2.62,False
54463,74,HFBC,200,9.04,False
54464,74,HGSH,120,3.2999,False
54465,74,HIBB,3709,34.6,False
54466,74,HIFS,100,42.5,False
54467,74,HILL,200,1.76,False
54468,74,HIMX,600,2.09,False
54469,74,HITT,761,58.94,False
54470,74,HLIT,30251,6.82,False
54471,74,HMIN,500,47.31,False
54472,74,HMPR,300,0.463,False
54473,74,HMSY,1130,64.45,False
54474,74,HNSN,27264,1.4308,False
54475,74,HOFT,290,11.78,False
54476,74,HOLI,2900,13.64,False
54477,74,HOLX,22550,17.2,False
54478,74,HOMB,400,21.32,False
54479,74,HPJ,100,3.41,False
54480,74,HRZN,500,14.83,False
54481,74,HSIC,5400,58.8,False
54482,74,HSII,800,21.175,False
54483,74,HSKA,1000,0.4431,False
54484,74,HSNI,3955,28.71,False
54485,74,HTCH,200,3.08,False
54486,74,HTHT,2900,23.5,False
54487,74,HTLD,800,15.755,False
54488,74,HTLF,100,16.14,False
54489,74,HTWR,500,93.93,False
54490,74,HUBG,5700,33.41,False
54491,74,HURC,300,19.6,False
54492,74,HURN,600,23.02,False
54493,74,HWAY,200,9.7,False
54494,74,HWCC,3176,10.48,False
54495,74,HWKN,100,43.8,False
54496,74,IACI,18885,28.72,False
54497,74,IART,800,44.86,False
54498,74,IBB,510,88.56,False
54499,74,IBCA,2300,2.18,False
54500,74,IBCP,7085,1.21,False
54501,74,IBKC,900,52.58,False
54502,74,IBKR,4652,18.03,False
54503,74,IBOC,100,17.9201,False
54504,74,ICFI,300,24.02,False
54505,74,ICGE,1900,12.72,False
54506,74,ICLN,500,15.21,False
54507,74,ICLR,7485,20.2,False
54508,74,ICON,4016,19.14,False
54509,74,ICUI,300,37.19,False
54510,74,IDCC,3400,33.85,False
54511,74,IDIX,781,4.08,False
54512,74,IDRA,100,2.5,False
54513,74,IDSA,180,10.822,False
54514,74,IDTI,41658,6.72,False
54515,74,IDXX,1000,65.38,False
54516,74,IGOV,1276,100.25,False
54517,74,IGTE,7150,19.3,False
54518,74,III,2700,2.14,False
54519,74,IIIN,2900,10.63,False
54520,74,IILG,2900,16.85,False
54521,74,IIN,100,3.75,False
54522,74,IIVI,500,41.49,False
54523,74,IKAN,39909,1.16,False
54524,74,ILMN,7000,61.92,False
54525,74,IMGN,3681,8.41,False
54526,74,IMKTA,100,19.46,False
54527,74,IMMR,400,5.97,False
54528,74,IMMU,100,3.15,False
54529,74,IMOS,1600,1.44,False
54530,74,IMRS,200,4.96,False
54531,74,INAP,42650,5.3,False
54532,74,INCY,1400,14.9,False
54533,74,INDB,4700,25.42,False
54534,74,INDY,650,30.33,False
54535,74,INFA,8400,42.01,False
54536,74,INFI,100,6.39,False
54537,74,INFN,6443,8.245,False
54538,74,ININ,2260,26.75,False
54539,74,INSM,700,0.69,False
54540,74,INTC,358157,21.535,False
54541,74,INTU,35708,46.44,False
54542,74,INTX,700,10.5,False
54543,74,INVE,2300,2.33,False
54544,74,INWK,2900,6.26,False
54545,74,IOSP,600,21.735,False
54546,74,IPAR,300,18.86,False
54547,74,IPAS,2700,1.19,False
54548,74,IPCC,700,60.71,False
54549,74,IPCI,100,2.55,False
54550,74,IPCM,800,33.94,False
54551,74,IPGP,2900,30.87,False
54552,74,IPHS,3000,35.06,False
54553,74,IPXL,3000,18.01,False
54554,74,IRBT,700,20.66,False
54555,74,IRDM,935,9.355,False
54556,74,IRWD,9100,10.61,False
54557,74,ISBC,600,12.41,False
54558,74,ISCA,300,24.22,False
54559,74,ISIL,12796,13.01,False
54560,74,ISIS,3122,9.65,False
54561,74,ISLE,1700,9.13,False
54562,74,ISRG,3999,265.71,False
54563,74,ISSC,2000,5.42,False
54564,74,ISSI,6503,8.26,False
54565,74,ITMN,1700,12.89,False
54566,74,ITRI,11256,56.14,False
54567,74,ITRN,1140,15.8,False
54568,74,IVAC,400,13.68,False
54569,74,IVAN,1377,2.11,False
54570,74,IXYS,4100,11.39,False
54571,74,JACK,2349,20.2425,False
54572,74,JAKK,1174,19.45,False
54573,74,JASO,58966,6.9875,False
54574,74,JAZZ,6115,17.31,False
54575,74,JBHT,11124,37.54,False
54576,74,JBLU,2659,6.92,False
54577,74,JBSS,510,12.06,False
54578,74,JCOM,4383,27.53,False
54579,74,JDSU,26878,12.13,False
54580,74,JJSF,200,47.74,False
54581,74,JKHY,5417,28.26,False
54582,74,JMBA,3200,2.07,False
54583,74,JOBS,1500,53.28,False
54584,74,JOEZ,2576,1.591,False
54585,74,JRJC,100,7.53,False
54586,74,JST,3160,10.11,False
54587,74,JVA,2202,3.95,False
54588,74,KALU,1446,48.7,False
54589,74,KBALB,480,6.1,False
54590,74,KCAP,1936,6.7801,False
54591,74,KELYA,1000,18.38,False
54592,74,KERX,16200,5.14,False
54593,74,KEYW,2200,13.22,False
54594,74,KFRC,4200,15.4,False
54595,74,KIRK,900,11.98,False
54596,74,KLAC,13463,38.37,False
54597,74,KLIC,5200,6.925,False
54598,74,KNDI,8915,5.5481,False
54599,74,KOOL,20500,2.65,False
54600,74,KOPN,466,4.04,False
54601,74,KTCC,100,5.49,False
54602,74,KTEC,600,17.45,False
54603,74,KTOS,100,10.66,False
54604,74,KVHI,1900,13.47,False
54605,74,LABL,800,19.35,False
54606,74,LAMR,18400,38.34,False
54607,74,LANC,600,53.02,False
54608,74,LAYN,200,33.28,False
54609,74,LBAI,600,10.6,False
54610,74,LBTYA,22700,35.8,False
54611,74,LBTYK,4248,33.9,False
54612,74,LCUT,700,14.73,False
54613,74,LECO,500,62.59,False
54614,74,LFUS,2100,47.29,False
54615,74,LGCY,1200,26.0416,False
54616,74,LHCG,300,26.82,False
54617,74,LINC,1100,15.05,False
54618,74,LINE,4252,36.88,False
54619,74,LINTA,31818,15.71,False
54620,74,LIOX,300,3.335,False
54621,74,LKFN,300,20.98,False
54622,74,LLNW,41990,6.72,False
54623,74,LLTC,51815,33.31,False
54624,74,LMIA,300,16.87,False
54625,74,LMNR,400,22.755,False
54626,74,LMNX,700,17.35,False
54627,74,LNCE,200,23.32,False
54628,74,LNDC,300,6.42,False
54629,74,LOCM,19130,3.93,False
54630,74,LOGI,3986,20.01,False
54631,74,LOGM,3510,44.5,False
54632,74,LOJN,900,4.87,False
54633,74,LONG,300,17.96,False
54634,74,LOPE,2000,19.225,False
54635,74,LORL,600,73.89,False
54636,74,LPHI,100,21.84,False
54637,74,LPLA,5800,34.97,False
54638,74,LPNT,38939,34.62,False
54639,74,LPSN,2590,9.72,False
54640,74,LQDT,7700,15.86,False
54641,74,LRAD,100,2.63,False
54642,74,LRCX,14668,47.94,False
54643,74,LSCC,21304,4.86,False
54644,74,LSTR,7540,37.18,False
54645,74,LULU,2900,54.48,False
54646,74,LWAY,2300,9.51,False
54647,74,LXRX,5200,1.39,False
54648,74,LYTS,100,8.82,False
54649,74,MANH,800,31.51,False
54650,74,MANT,1421,39.99,False
54651,74,MASI,3700,32.23,False
54652,74,MAT,28409,25.73,False
54653,74,MATW,400,32.93,False
54654,74,MBFI,3138,14.56,False
54655,74,MBLX,800,10.43,False
54656,74,MBRG,1300,14.133,False
54657,74,MBWM,2200,6.95,False
54658,74,MCBC,700,2.62,False
54659,74,MCGC,700,7.05,False
54660,74,MCHP,20513,34.486,False
54661,74,MCHX,700,7.46,False
54662,74,MCOX,40749,7.03,False
54663,74,MCRI,300,12.0,False
54664,74,MCRL,10385,12.69,False
54665,74,MCRS,4984,44.7,False
54666,74,MDAS,6600,19.3,False
54667,74,MDCA,1600,14.67,False
54668,74,MDCI,100,8.05,False
54669,74,MDCO,1614,13.57,False
