Time,Substream_ID,timestamp,jobId,machineId,status,priority,Critical
1152,68,3939586151,6251921741,4820058969,1,2,False
1153,68,4183261819,6251904229,4820058969,4,2,False
1154,68,4188133174,6251933641,4820058969,1,2,False
1155,68,4596402236,6251921741,4820058969,4,2,False
1156,68,4873988947,6251812952,4820058969,4,2,True
1157,69,608159031,6251537638,1221050427,4,2,False
1158,69,1442194102,6251725155,1221050427,1,2,False
1159,69,1896125470,6251725155,1221050427,4,2,False
1160,69,2178762191,6251803864,1221050427,1,2,False
1161,69,2995425365,6251803864,1221050427,4,2,False
1162,69,3089108266,6251812952,1221050427,1,2,False
1163,69,4952039082,6251983768,1221050427,1,0,False
1164,69,5036351814,6251983768,1221050427,5,0,False
1165,69,5211770025,6251812952,1221050427,4,2,True
1166,70,608159271,6251630964,3890204889,4,2,False
1167,70,622409049,6251537638,3890204889,4,2,False
1168,70,760954752,6251672941,3890204889,1,2,False
1169,70,974363247,6251672941,3890204889,4,2,False
1170,70,1601627463,6251753305,3890204889,1,2,False
1171,70,1752189858,6251753305,3890204889,4,2,False
1172,70,2126553699,6251784165,3890204889,1,2,False
1173,70,2144402088,6251787910,3890204889,1,2,False
1174,70,2231738091,5402488769,3890204889,1,0,False
1175,70,2295820947,6251784165,3890204889,4,2,False
1176,70,2450274121,6238340468,3890204889,1,0,False
1177,70,2559617368,6251787910,3890204889,4,2,False
1178,70,2640765981,6251849958,3890204889,1,2,False
1179,70,3019192374,6251849958,3890204889,4,2,False
1180,70,3853051502,6251915193,3890204889,1,2,False
1181,70,4039973488,6251915193,3890204889,4,2,True
1182,71,608159349,6251537638,1338945,4,2,False
1183,71,763191076,6251674199,1338945,1,2,False
1184,71,959189519,6251674199,1338945,4,2,False
1185,71,1442213268,6251726235,1338945,1,2,False
1186,71,1601634973,6251753305,1338945,1,2,False
1187,71,1811512615,6251753305,1338945,4,2,False
1188,71,2151668993,6251795690,1338945,1,2,False
1189,71,2228709734,5495698530,1338945,2,0,False
1190,71,2228709742,6221861800,1338945,2,0,False
1191,71,2228709751,6251812952,1338945,1,2,False
1192,71,2669135785,6251795690,1338945,4,2,False
1193,71,3089135910,6251726235,1338945,4,2,False
1194,71,4367038728,6251951306,1338945,1,2,False
1195,71,4581465709,6251951306,1338945,4,2,False
1196,71,4841043921,6251969145,1338945,1,2,False
1197,71,4892228685,6251812952,1338945,4,2,False
1198,71,5363186773,6251969145,1338945,4,2,True
1199,72,608159445,6251537638,4469351793,4,2,False
1200,72,760965404,6251672941,4469351793,1,2,False
1201,72,872245705,6251687275,4469351793,1,2,False
1202,72,1004598286,6251672941,4469351793,4,2,False
1203,72,1359304475,6251687275,4469351793,4,2,False
1204,72,1442220648,6251726235,4469351793,1,2,False
1205,72,1601632441,6251753305,4469351793,1,2,False
1206,72,1736361453,6251753305,4469351793,4,2,False
1207,72,2140235176,6251784940,4469351793,1,2,False
1208,72,2205326422,6251812952,4469351793,1,2,False
1209,72,2500324689,6251784940,4469351793,4,2,False
1210,72,2640757261,6251849958,4469351793,1,2,False
1211,72,2810543828,6251849958,4469351793,4,2,False
1212,72,3147524619,6251726235,4469351793,5,2,False
1213,72,3239652594,6251882848,4469351793,1,2,False
1214,72,3466523827,6251882848,4469351793,4,2,False
1215,72,3939593445,6251921741,4469351793,1,2,False
1216,72,4596403216,6251921741,4469351793,4,2,False
1217,72,4953652426,6251812952,4469351793,4,2,True
1218,73,608159549,6251537638,200471163,4,2,False
1219,73,633953293,515042969,200471163,1,0,False
1220,73,768634831,515042969,200471163,1,0,False
1221,73,838335932,515042969,200471163,1,0,False
1222,73,872257026,6251687275,200471163,1,2,False
1223,73,1442214884,6251726235,200471163,1,2,False
1224,73,1534497292,6251687275,200471163,4,2,False
1225,73,1601623930,6251753305,200471163,1,2,False
1226,73,1909146634,6251753305,200471163,4,2,False
1227,73,2102276855,6251779174,200471163,1,2,False
1228,73,2144411011,6251787910,200471163,1,2,False
1229,73,2637415549,6251787910,200471163,4,2,False
1230,73,2637415555,6251779174,200471163,4,2,False
1231,73,2789565996,6251860459,200471163,1,2,False
1232,73,2950068039,6251860459,200471163,4,2,False
1233,73,3111384189,6251726235,200471163,4,2,False
1234,73,3133418154,515042969,200471163,1,0,False
1235,73,3239662015,6251882848,200471163,1,2,False
1236,73,3497094139,6251882848,200471163,4,2,False
1237,73,3551564735,6251904229,200471163,1,2,False
1238,73,3853052244,6251915193,200471163,1,2,False
1239,73,3939588004,6251921741,200471163,1,2,False
1240,73,4047706831,6251915193,200471163,4,2,False
1241,73,4188139103,6251933641,200471163,1,2,False
1242,73,4266459824,6251904229,200471163,4,2,False
1243,73,4367034705,6251951306,200471163,1,2,False
1244,73,4596403342,6251921741,200471163,4,2,False
1245,73,4690643171,6251951306,200471163,4,2,True
1246,74,608963163,6251537638,3660229285,4,2,False
1247,74,763194537,6251674199,3660229285,1,2,False
1248,74,996815701,6251674199,3660229285,4,2,False
1249,74,1373714360,6251712256,3660229285,1,2,False
1250,74,1409439274,6221861800,3660229285,1,0,False
1251,74,1581495590,5402488769,3660229285,1,0,False
1252,74,1720806638,6251712256,3660229285,4,2,False
1253,74,2140222379,6251784940,3660229285,1,2,False
1254,74,2492841121,6251784940,3660229285,4,2,False
1255,74,3090736554,6251812952,3660229285,1,2,False
1256,74,3993677096,6248963712,3660229285,4,2,False
1257,74,5136515659,6251812952,3660229285,4,2,True
1258,75,608963217,6251537638,711682,4,2,False
1259,75,1426236402,6251722714,711682,1,2,False
1260,75,1804172269,6251722714,711682,4,2,False
1261,75,2144396702,6251787910,711682,1,2,False
1262,75,2151678535,6251795690,711682,1,2,False
1263,75,2544857924,6251787910,711682,4,2,False
1264,75,2629106781,6251795690,711682,4,2,False
1265,75,2640771800,6251849958,711682,1,2,False
1266,75,2822083068,6251849958,711682,4,2,False
1267,75,2852998921,6251866953,711682,1,2,False
1268,75,3019988613,6251866953,711682,4,2,False
1269,75,4853929209,6251974185,711682,1,2,False
1270,75,5379136053,6251974185,711682,4,2,True
1271,76,608963238,6251537638,4820236711,4,2,False
1272,76,1795679086,6251540546,4820236711,4,2,False
1273,76,2102283894,6251779174,4820236711,1,2,False
1274,76,2240263485,6221861800,4820236711,2,0,False
1275,76,2240263494,6251812952,4820236711,1,2,False
1276,76,2738561525,6251779174,4820236711,5,2,False
1277,76,3853047050,6251915193,4820236711,1,2,False
1278,76,4288179994,6251915193,4820236711,5,2,False
1279,76,4367034071,6251951306,4820236711,1,2,False
1280,76,4582200055,6251951306,4820236711,4,2,False
1281,76,5162984043,6251812952,4820236711,4,2,True
1282,77,608963258,6251537638,317302927,4,2,False
1283,77,682003394,515042969,317302927,1,0,False
1284,77,755382136,515042969,317302927,1,0,False
1285,77,820539969,515042969,317302927,1,0,False
1286,77,969332923,515042969,317302927,1,0,False
1287,77,1109631508,6251699911,317302927,1,0,False
1288,77,1442194762,6251725155,317302927,1,2,False
1289,77,1442201539,6251726235,317302927,1,2,False
1290,77,1890537310,6251725155,317302927,4,2,False
1291,77,2240263637,6251699911,317302927,2,0,False
1292,77,2240263647,6251812952,317302927,1,2,False
1293,77,3147522373,6251726235,317302927,5,2,False
1294,77,3239666669,6251882848,317302927,1,2,False
1295,77,3497796690,6251882848,317302927,4,2,False
1296,77,4849433027,6251812952,317302927,4,2,True
1297,78,608963402,6251630964,4142540536,4,2,False
1298,78,763198627,6251674199,4142540536,1,2,False
1299,78,905957252,6251674199,4142540536,4,2,False
1300,78,1442185700,6251725155,4142540536,1,2,False
1301,78,1860629020,6251725155,4142540536,4,2,False
1302,78,2151665061,6251795690,4142540536,1,2,False
1303,78,2229684945,6221861800,4142540536,2,0,False
1304,78,2229684953,6249834537,4142540536,2,0,False
1305,78,2229684966,6251812952,4142540536,1,2,False
1306,78,2640768950,6251849958,4142540536,1,2,False
1307,78,2804284728,6251795690,4142540536,4,2,False
1308,78,3451853579,6251849958,4142540536,4,2,False
1309,78,4779669385,6251812952,4142540536,4,2,True
1310,79,608963410,6251537638,705760,4,2,False
1311,79,760957940,6251672941,705760,1,2,False
1312,79,996815901,6251672941,705760,4,2,False
1313,79,1400579698,6251717526,705760,1,2,False
1314,79,1426246346,6251723929,705760,1,2,False
1315,79,1705719175,6251717526,705760,4,2,False
1316,79,2151666882,6251795690,705760,1,2,False
1317,79,2544858257,6251723929,705760,4,2,False
1318,79,3333667845,6251795690,705760,4,2,False
1319,79,3527457622,6251899333,705760,1,2,False
1320,79,3787225477,6251899333,705760,4,2,False
1321,79,4001072821,6248963712,705760,4,2,False
1322,79,4853927131,6251974185,705760,1,2,False
1323,79,4952036055,6251983768,705760,1,0,False
1324,79,5025167115,6251983768,705760,4,0,False
1325,79,5388654737,6251974185,705760,4,2,True
1326,80,608963668,6251537638,336037219,4,2,False
1327,80,1373711217,6251712256,336037219,1,2,False
1328,80,1442201995,6251726235,336037219,1,2,False
1329,80,1792052476,6251712256,336037219,5,2,False
1330,80,2140241145,6251784940,336037219,1,2,False
1331,80,2520691068,6251784940,336037219,4,2,False
1332,80,2836884082,6251803864,336037219,1,2,False
1333,80,3003356713,6251803864,336037219,4,2,False
1334,80,3074755636,6251726235,336037219,4,2,False
1335,80,3239659863,6251882848,336037219,1,2,False
1336,80,3560560006,6251882848,336037219,4,2,True
1337,81,608963775,6251537638,603115,4,2,False
1338,81,760961274,6251672941,603115,1,2,False
1339,81,873528959,6251640760,603115,4,2,False
1340,81,1013251712,6251672941,603115,4,2,False
1341,81,1442202009,6251726235,603115,1,2,False
1342,81,2102273625,6251779174,603115,1,2,False
1343,81,2544859067,6251779174,603115,4,2,False
1344,81,3112481038,6251726235,603115,4,2,False
1345,81,3413237717,6251892565,603115,1,2,False
1346,81,4001073345,6251892565,603115,4,2,True
1347,82,608963801,6251537638,6565300,4,2,False
1348,82,760964014,6251672941,6565300,1,2,False
1349,82,872243545,6251687275,6565300,1,2,False
1350,82,975158718,6251672941,6565300,4,2,False
1351,82,1330775402,6251687275,6565300,4,2,False
1352,82,2102277680,6251779174,6565300,1,2,False
1353,82,2544859101,6251779174,6565300,4,2,False
1354,82,2852990005,6251866953,6565300,1,2,False
1355,82,3012792734,6251866953,6565300,4,2,False
1356,82,3551552944,6251904229,6565300,1,2,False
1357,82,4001073378,6251904229,6565300,4,2,False
1358,82,4367039713,6251951306,6565300,1,2,False
1359,82,4605284702,6251951306,6565300,4,2,True
1360,83,608963822,6251606901,8055889,4,2,False
1361,83,1078061067,6251539840,8055889,4,2,False
1362,83,1426251432,6251723929,8055889,1,2,False
1363,83,1442227487,6251726235,8055889,1,2,False
1364,83,1476893207,6251640760,8055889,5,2,False
1365,83,1722730550,6251765197,8055889,1,2,False
1366,83,1946345573,6251765197,8055889,4,2,False
1367,83,2140233985,6251784940,8055889,1,2,False
1368,83,2178757298,6251803864,8055889,1,2,False
1369,83,2492842200,6251723929,8055889,4,2,False
1370,83,2492842206,6251784940,8055889,4,2,False
1371,83,2870632609,6251803864,8055889,4,2,False
1372,83,3126802222,6251726235,8055889,4,2,False
1373,83,3159873472,515042969,8055889,1,0,False
1374,83,3449315015,515042969,8055889,1,0,False
1375,83,3497081533,515042969,8055889,1,0,False
1376,83,3536966630,515042969,8055889,1,0,False
1377,83,3551564457,6251904229,8055889,1,2,False
1378,83,4018114162,6251904229,8055889,4,2,True
1379,84,609855572,6251537638,662210,4,2,False
1380,84,738793470,6251640760,662210,4,2,False
1381,84,1214179372,6251539840,662210,4,2,False
1382,84,1373717440,6251712256,662210,1,2,False
1383,84,1400586739,6251717526,662210,1,2,False
1384,84,1442227980,6251726235,662210,1,2,False
1385,84,1500352162,6221861800,662210,1,0,False
1386,84,1721924638,6251717526,662210,4,2,False
1387,84,1738184448,6251712256,662210,4,2,False
1388,84,2178746694,6251803864,662210,1,2,False
1389,84,2205329140,6251812952,662210,1,2,False
1390,84,2220845501,6251827185,662210,1,0,False
1391,84,2452753628,6238340468,662210,2,0,False
1392,84,2452753637,6249834537,662210,2,0,False
1393,84,2452753649,6218406404,662210,2,0,False
1394,84,2452753662,6251625636,662210,1,1,False
1395,84,2455305911,6249834537,662210,1,0,False
1396,84,2521550300,6251827185,662210,3,0,False
1397,84,2912473391,6251803864,662210,4,2,False
1398,84,3098264906,6251726235,662210,4,2,False
1399,84,4225974368,6251941721,662210,1,2,False
1400,84,4375098727,6251941721,662210,4,2,False
1401,84,4787280927,6251812952,662210,4,2,True
1402,85,609855638,6251537638,682406,4,2,False
1403,85,872253173,6251687275,682406,1,2,False
1404,85,1442223182,6251726235,682406,1,2,False
1405,85,2083549611,6251687275,682406,5,2,False
1406,85,2140234756,6251784940,682406,1,2,False
1407,85,2230767209,6221861800,682406,2,0,False
1408,85,2230767217,6221861800,682406,2,0,False
1409,85,2230767226,6251812952,682406,1,2,False
1410,85,2493716257,6251784940,682406,4,2,False
1411,85,2671193860,6221861800,682406,1,0,False
1412,85,3147524920,6251726235,682406,5,2,False
1413,85,4192771251,6248963628,682406,5,2,False
1414,85,4192771263,6248963712,682406,5,2,False
1415,85,4367033652,6251951306,682406,1,2,False
1416,85,4576131018,6251951306,682406,4,2,False
1417,85,4780458117,6251812952,682406,4,2,False
1418,85,4853934785,6251974185,682406,1,2,False
1419,85,5481503365,6251974185,682406,4,2,True
1420,86,609855688,6251537638,4725782108,4,2,False
1421,86,731977295,6251640760,4725782108,4,2,False
1422,86,760960656,6251672941,4725782108,1,2,False
1423,86,872246732,6251687275,4725782108,1,2,False
1424,86,990387050,6251672941,4725782108,4,2,False
1425,86,1331589813,6251687275,4725782108,4,2,False
1426,86,1373721943,6251712256,4725782108,1,2,False
1427,86,1426224402,6251722714,4725782108,1,2,False
1428,86,1738184692,6251712256,4725782108,4,2,False
1429,86,1813115732,6251722714,4725782108,4,2,False
1430,86,2140232039,6251784940,4725782108,1,2,False
1431,86,2151671894,6251795690,4725782108,1,2,False
1432,86,2230767427,6238340468,4725782108,2,0,False
1433,86,2230767437,6251812952,4725782108,1,2,False
1434,86,2502006978,6251784940,4725782108,4,2,False
1435,86,2640762361,6251849958,4725782108,1,2,False
1436,86,2759140442,6251795690,4725782108,4,2,False
1437,86,2822981913,6251849958,4725782108,4,2,False
1438,86,4225974284,6251941721,4725782108,1,2,False
1439,86,4315789116,6251949326,4725782108,1,2,False
1440,86,4358795120,6251941721,4725782108,4,2,False
1441,86,4810079164,6251812952,4725782108,4,2,False
1442,86,4952041785,6251983768,4725782108,1,0,False
1443,86,5026385052,6251983768,4725782108,4,0,True
1444,87,609855869,6251537638,1441724561,4,2,False
1445,87,615212355,515042969,1441724561,1,0,False
1446,87,699252801,515042969,1441724561,1,0,False
1447,87,743105204,515042969,1441724561,1,0,False
1448,87,763197012,6251674199,1441724561,1,2,False
1449,87,906770625,6251674199,1441724561,4,2,False
1450,87,925668355,515042969,1441724561,1,0,False
1451,87,1046332417,515042969,1441724561,1,0,False
1452,87,1324842544,515042969,1441724561,1,0,False
1453,87,1442196498,6251725155,1441724561,1,2,False
1454,87,1601627571,6251753305,1441724561,1,2,False
1455,87,1601648189,6251754480,1441724561,1,2,False
1456,87,1717260732,6251765262,1441724561,1,0,False
1457,87,1729640213,6251753305,1441724561,4,2,False
1458,87,1738185152,6251754480,1441724561,4,2,False
1459,87,1924541174,6251725155,1441724561,4,2,False
1460,87,2084890044,6251765262,1441724561,4,0,False
1461,87,2140236770,6251784940,1441724561,1,2,False
1462,87,2144398236,6251787910,1441724561,1,2,False
1463,87,2151680346,6251795690,1441724561,1,2,False
1464,87,2493716848,6251784940,1441724561,4,2,False
1465,87,2537400766,6251787910,1441724561,4,2,False
1466,87,2640771786,6251849958,1441724561,1,2,False
1467,87,2727014178,6251795690,1441724561,4,2,False
1468,87,2789560675,6251860459,1441724561,1,2,False
1469,87,2805157439,6251849958,1441724561,4,2,False
1470,87,2944659702,6251860459,1441724561,4,2,False
1471,87,3981689822,515042969,1441724561,1,0,False
1472,87,4225971227,6251941721,1441724561,1,2,False
1473,87,4350835322,6251941721,1441724561,4,2,False
1474,87,4482384652,515042969,1441724561,1,0,False
1475,87,4853928385,6251974185,1441724561,1,2,False
1476,87,5144825436,6251995937,1441724561,1,0,False
1477,87,5389486912,6251974185,1441724561,4,2,True
1478,88,609855894,6251439036,4820109218,4,2,False
1479,88,726633175,515042969,4820109218,1,0,False
1480,88,793824161,515042969,4820109218,1,0,False
1481,88,852749768,515042969,4820109218,1,0,False
1482,88,895753653,515042969,4820109218,1,0,False
1483,88,942272062,515042969,4820109218,1,0,False
1484,88,1103446031,515042969,4820109218,1,0,False
1485,88,1442182656,6251725155,4820109218,1,2,False
1486,88,1830815600,6251725155,4820109218,4,2,False
1487,88,1974249598,515042969,4820109218,1,0,False
1488,88,2140223298,6251784940,4820109218,1,2,False
1489,88,2178744159,6251803864,4820109218,1,2,False
1490,88,2521550698,6251784940,4820109218,4,2,False
1491,88,2640762631,6251849958,4820109218,1,2,False
1492,88,2889403306,6251849958,4820109218,4,2,False
1493,88,2904885223,6251803864,4820109218,4,2,False
1494,88,3413246875,6251892565,4820109218,1,2,False
1495,88,4080311673,6251892565,4820109218,4,2,False
1496,88,4105649904,515042969,4820109218,1,0,False
1497,88,4188132719,6251933641,4820109218,1,2,False
1498,88,4225982565,6251941721,4820109218,1,2,False
1499,88,4350835370,6251941721,4820109218,4,2,False
1500,88,4952020908,6251982423,4820109218,1,2,False
1501,88,5242337349,6251982423,4820109218,4,2,True
1502,89,609856015,6251537638,3890573873,4,2,False
1503,89,738794089,6251640760,3890573873,4,2,False
1504,89,1601633225,6251753305,3890573873,1,2,False
1505,89,1706480117,6251480469,3890573873,4,2,False
1506,89,1786396164,6251753305,3890573873,4,2,False
1507,89,2140236840,6251784940,3890573873,1,2,False
1508,89,2178765792,6251803864,3890573873,1,2,False
1509,89,2205330519,6251812952,3890573873,1,2,False
1510,89,2236391131,6249834537,3890573873,1,0,False
1511,89,2521550874,6251784940,3890573873,4,2,False
1512,89,2640771141,6251849958,3890573873,1,2,False
1513,89,2796439464,6251849958,3890573873,4,2,False
1514,89,2852996121,6251866953,3890573873,1,2,False
1515,89,2997255170,6251866953,3890573873,4,2,False
1516,89,3058770978,6251803864,3890573873,4,2,False
1517,89,3527464877,6251899333,3890573873,1,2,False
1518,89,3715191456,6251899333,3890573873,4,2,False
1519,89,4773033782,6251812952,3890573873,4,2,False
1520,89,4841047018,6251969145,3890573873,1,2,False
1521,89,5372506057,6251969145,3890573873,4,2,True
1522,90,1269658750,6251703663,1295363356,4,2,False
1523,90,1368004647,6251703545,1295363356,4,2,False
1524,90,1373724010,6251712256,1295363356,1,2,False
1525,90,1385898243,6251703480,1295363356,4,2,False
1526,90,1792053955,6251712256,1295363356,5,2,False
1527,90,2000680890,515042969,1295363356,1,0,False
1528,90,2019852246,6251775554,1295363356,1,2,False
1529,90,2140233677,6251784940,1295363356,1,2,False
1530,90,2227722059,6238340468,1295363356,1,0,False
1531,90,2229685523,6251775554,1295363356,4,2,False
1532,90,2501149838,6251784940,1295363356,4,2,False
1533,90,2852998445,6251866953,1295363356,1,2,False
1534,90,3112480806,6251866953,1295363356,4,2,True
1535,91,610633427,6251537638,711981,4,2,False
1536,91,838376919,6251640760,711981,4,2,False
1537,91,848556364,515042969,711981,1,0,False
1538,91,887097167,515042969,711981,1,0,False
1539,91,916992497,515042969,711981,1,0,False
1540,91,976829456,515042969,711981,1,0,False
1541,91,1088092118,515042969,711981,1,0,False
1542,91,1140540600,515042969,711981,1,0,False
1543,91,1442195253,6251725155,711981,1,2,False
1544,91,1855183386,6251725155,711981,4,2,False
1545,91,1976593440,515042969,711981,1,0,False
1546,91,2126554768,6251784165,711981,1,2,False
1547,91,2231825466,6251784165,711981,4,2,False
1548,91,2231825471,6218406404,711981,2,0,False
1549,91,2231825482,6251812952,711981,1,2,False
1550,91,2234001292,5950955866,711981,1,0,False
1551,91,2244978270,6238340468,711981,1,0,False
1552,91,2433012475,5950955866,711981,5,0,False
1553,91,2461992219,6238340468,711981,2,0,False
1554,91,2461992229,6251625636,711981,1,1,False
1555,91,4803363254,6251812952,711981,4,2,False
1556,91,4853929815,6251974185,711981,1,2,False
1557,91,5398304559,6251974185,711981,4,2,True
1558,92,610633458,6251537638,3550318713,4,2,False
1559,92,1426231123,6251722714,3550318713,1,2,False
1560,92,2060384421,6251722714,3550318713,5,2,False
1561,92,2085712980,6251658528,3550318713,4,2,False
1562,92,2144404913,6251787910,3550318713,1,2,False
1563,92,2178749499,6251803864,3550318713,1,2,False
1564,92,2582809748,6251787910,3550318713,4,2,False
1565,92,2640767721,6251849958,3550318713,1,2,False
1566,92,2805881531,6251849958,3550318713,4,2,False
1567,92,2928314609,6251803864,3550318713,4,2,False
1568,92,3413244552,6251892565,3550318713,1,2,False
1569,92,3527450047,6251899333,3550318713,1,2,False
1570,92,3685965875,6251899333,3550318713,4,2,False
1571,92,3853059148,6251915193,3550318713,1,2,False
1572,92,4074388858,6251915193,3550318713,4,2,False
1573,92,4088146406,6251892565,3550318713,4,2,True
1574,93,610633769,6251537638,376263234,4,2,False
1575,93,1373722961,6251712256,376263234,1,2,False
1576,93,1762199641,6251767324,376263234,1,2,False
1577,93,1762199833,6251767401,376263234,1,2,False
1578,93,1792053775,6251712256,376263234,5,2,False
1579,93,1869176851,6251767401,376263234,4,2,False
1580,93,2044035952,6251767324,376263234,5,2,False
1581,93,2151674463,6251795690,376263234,1,2,False
1582,93,2178761172,6251803864,376263234,1,2,False
1583,93,2959979416,6251803864,376263234,4,2,False
1584,93,2976033436,6251795690,376263234,4,2,False
1585,93,3939580299,6251921741,376263234,1,2,False
1586,93,4599039754,6251921741,376263234,4,2,True
1587,94,610633792,6251537638,1301913,4,2,False
1588,94,612116639,6218406404,1301913,1,0,False
1589,94,1426246900,6251723929,1301913,1,2,False
1590,94,1885005178,6251540546,1301913,4,2,False
1591,94,2151674000,6251795690,1301913,1,2,False
1592,94,2242918193,6218406404,1301913,2,0,False
1593,94,2242918202,6251812952,1301913,1,2,False
1594,94,2489665216,6251845722,1301913,1,2,False
1595,94,2742842688,6251723929,1301913,4,2,False
1596,94,2872249083,6251795690,1301913,4,2,False
1597,94,3436333398,6251845722,1301913,4,2,False
1598,94,3437955135,6218406404,1301913,1,0,False
1599,94,4367046194,6251951306,1301913,1,2,False
1600,94,4599039781,6251951306,1301913,4,2,True
1601,95,1802245630,6251717526,4490872448,4,2,False
1602,95,2140226270,6251784940,4490872448,1,2,False
1603,95,2244975725,5567180387,4490872448,1,0,False
1604,95,2518715291,6251784940,4490872448,4,2,False
1605,95,2640769912,6251849958,4490872448,1,2,False
1606,95,2794100283,6251849958,4490872448,4,2,False
1607,95,3853053801,6251915193,4490872448,1,2,False
1608,95,4054603128,6251915193,4490872448,4,2,True
1609,96,611363840,6251537638,708463900,4,2,False
1610,96,872247413,6251687275,708463900,1,2,False
1611,96,1523054666,6251687275,708463900,4,2,False
1612,96,2151675591,6251795690,708463900,1,2,False
1613,96,2178756011,6251803864,708463900,1,2,False
1614,96,2656588701,6251795690,708463900,4,2,False
1615,96,2789553680,6251860459,708463900,1,2,False
1616,96,2914006138,6251803864,708463900,4,2,False
1617,96,2991161839,6251860459,708463900,4,2,False
1618,96,3853056359,6251915193,708463900,1,2,False
1619,96,4088978086,6251915193,708463900,4,2,False
1620,96,4225969487,6251941721,708463900,1,2,False
1621,96,4437996018,6251941721,708463900,4,2,False
1622,96,4952020804,6251982423,708463900,1,2,False
1623,96,5198844251,6251982423,708463900,4,2,False
1624,96,5335964591,6252011634,708463900,1,2,False
1625,96,5446027810,6252011634,708463900,4,2,True
1626,97,611364601,6251537638,1340749,4,2,False
1627,97,763197639,6251674199,1340749,1,2,False
1628,97,1056962654,6251674199,1340749,4,2,False
1629,97,1601628255,6251753305,1340749,1,2,False
1630,97,1740177289,6251753305,1340749,4,2,False
1631,97,2144400247,6251787910,1340749,1,2,False
1632,97,2230648353,5567180387,1340749,1,0,False
1633,97,2462756822,6221861800,1340749,1,0,False
1634,97,2608022408,6251787910,1340749,4,2,False
1635,97,2852994570,6251866953,1340749,1,2,False
1636,97,3053163917,6251866953,1340749,4,2,False
1637,97,3853054098,6251915193,1340749,1,2,False
1638,97,4028332813,6251915193,1340749,4,2,True
1639,98,1837700478,6251725155,336069331,4,2,False
1640,98,2140239387,6251784940,336069331,1,2,False
1641,98,2151674221,6251795690,336069331,1,2,False
1642,98,2228643460,5402488769,336069331,1,0,False
1643,98,2351594541,6251723929,336069331,4,2,False
1644,98,2484899540,6251784940,336069331,4,2,False
1645,98,2584744074,6251723929,336069331,1,2,False
1646,98,2702903444,6251723929,336069331,4,2,False
1647,98,2773014955,6251795690,336069331,4,2,False
1648,98,2852998115,6251866953,336069331,1,2,False
1649,98,3012792417,6251866953,336069331,4,2,False
1650,98,3551557825,6251904229,336069331,1,2,False
1651,98,4508226176,6251904229,336069331,4,2,False
1652,98,4690320340,515042969,336069331,1,0,False
1653,98,4853925811,6251974185,336069331,1,2,False
1654,98,5388654881,6251974185,336069331,4,2,True
1655,99,612147962,6251537638,6219447482,4,2,False
1656,99,765816305,6251640760,6219447482,4,2,False
1657,99,2151671114,6251795690,6219447482,1,2,False
1658,99,2234089144,6221861800,6219447482,2,0,False
1659,99,2234089152,6221861800,6219447482,2,0,False
1660,99,2234089160,6221861800,6219447482,2,0,False
1661,99,2234089169,6251812952,6219447482,1,2,False
1662,99,2634262725,6251795690,6219447482,4,2,False
1663,99,4853937018,6251974185,6219447482,1,2,False
1664,99,4912648244,6251812952,6219447482,4,2,False
1665,99,5446739420,6251974185,6219447482,4,2,True
